44.287109375,2048
49.70703125,2048
43.1640625,2048
43.5546875,2048
60.05859375,2048
47.94921875,2048
57.470703125,2048
44.287109375,2048
50.09765625,2048
56.25,2048
54.833984375,2048
58.349609375,2048
52.001953125,2048
57.470703125,2048
49.365234375,2048
55.17578125,2048
52.490234375,2048
47.607421875,2048
43.896484375,2048
64.892578125,2048
44.921875,2048
45.751953125,2048
44.43359375,2048
51.7578125,2048
48.33984375,2048
57.861328125,2048
59.423828125,2048
47.75390625,2048
58.544921875,2048
42.919921875,2048
54.541015625,2048
53.369140625,2048
50.68359375,2048
47.119140625,2048
52.880859375,2048
64.35546875,2048
50.146484375,2048
54.345703125,2048
48.73046875,2048
59.912109375,2048
52.880859375,2048
44.62890625,2048
40.869140625,2048
61.181640625,2048
43.017578125,2048
50.1953125,2048
58.544921875,2048
46.484375,2048
45.654296875,2048
48.388671875,2048
48.486328125,2048
57.8125,2048
56.689453125,2048
40.771484375,2048
43.310546875,2048
48.486328125,2048
46.2890625,2048
59.765625,2048
48.53515625,2048
52.392578125,2048
58.69140625,2048
43.84765625,2048
53.22265625,2048
46.044921875,2048
53.22265625,2048
53.515625,2048
45.556640625,2048
57.32421875,2048
48.779296875,2048
60.205078125,2048
50.927734375,2048
46.435546875,2048
47.900390625,2048
52.783203125,2048
50.1953125,2048
47.021484375,2048
52.978515625,2048
55.56640625,2048
49.755859375,2048
51.953125,2048
50.830078125,2048
50.634765625,2048
50.830078125,2048
62.060546875,2048
56.494140625,2048
47.314453125,2048
37.548828125,2048
58.59375,2048
63.57421875,2048
49.8046875,2048
64.2578125,2048
54.833984375,2048
53.7109375,2048
52.587890625,2048
57.666015625,2048
49.951171875,2048
56.884765625,2048
46.044921875,2048
49.755859375,2048
52.05078125,2048
59.716796875,2048
40.087890625,2048
56.15234375,2048
51.953125,2048
43.505859375,2048
55.17578125,2048
47.998046875,2048
41.845703125,2048
45.703125,2048
49.4140625,2048
44.384765625,2048
50.146484375,2048
55.908203125,2048
60.83984375,2048
54.1015625,2048
43.359375,2048
50.1953125,2048
46.435546875,2048
52.685546875,2048
49.21875,2048
62.744140625,2048
58.447265625,2048
51.5625,2048
48.828125,2048
48.92578125,2048
48.779296875,2048
59.47265625,2048
61.865234375,2048
60.546875,2048
60.15625,2048
57.6171875,2048
61.572265625,2048
62.3046875,2048
48.6328125,2048
57.8125,2048
53.7109375,2048
59.08203125,2048
64.013671875,2048
57.421875,2048
39.2578125,2048
45.21484375,2048
52.24609375,2048
51.7578125,2048
56.93359375,2048
51.953125,2048
60.791015625,2048
54.931640625,2048
51.806640625,2048
43.26171875,2048
45.8984375,2048
44.23828125,2048
38.916015625,2048
51.806640625,2048
46.97265625,2048
59.423828125,2048
49.462890625,2048
58.0078125,2048
47.412109375,2048
61.865234375,2048
60.107421875,2048
55.419921875,2048
58.10546875,2048
58.49609375,2048
54.345703125,2048
55.95703125,2048
47.216796875,2048
44.287109375,2048
55.322265625,2048
60.986328125,2048
50.29296875,2048
56.0546875,2048
47.900390625,2048
58.984375,2048
55.419921875,2048
51.611328125,2048
49.31640625,2048
42.7734375,2048
42.724609375,2048
50.390625,2048
55.615234375,2048
49.658203125,2048
58.251953125,2048
46.826171875,2048
47.265625,2048
52.05078125,2048
47.16796875,2048
48.4375,2048
47.509765625,2048
52.44140625,2048
59.765625,2048
51.5625,2048
50.634765625,2048
60.9375,2048
58.837890625,2048
50.5859375,2048
58.30078125,2048
52.63671875,2048
46.337890625,2048
46.728515625,2048
56.15234375,2048
48.53515625,2048
58.88671875,2048
54.736328125,2048
58.3984375,2048
49.21875,2048
48.681640625,2048
53.22265625,2048
58.59375,2048
57.12890625,2048
59.912109375,2048
54.931640625,2048
50,2048
47.55859375,2048
48.53515625,2048
36.376953125,2048
47.119140625,2048
43.017578125,2048
51.46484375,2048
43.896484375,2048
53.80859375,2048
50,2048
50.341796875,2048
53.955078125,2048
42.1875,2048
54.052734375,2048
58.642578125,2048
40.0390625,2048
54.833984375,2048
60.205078125,2048
51.025390625,2048
49.658203125,2048
46.97265625,2048
55.517578125,2048
50.1953125,2048
50.48828125,2048
58.740234375,2048
52.001953125,2048
53.662109375,2048
59.912109375,2048
45.751953125,2048
57.373046875,2048
47.119140625,2048
53.857421875,2048
44.23828125,2048
60.44921875,2048
51.318359375,2048
43.212890625,2048
51.806640625,2048
56.689453125,2048
52.587890625,2048
59.375,2048
54.296875,2048
46.38671875,2048
58.7890625,2048
44.384765625,2048
58.056640625,2048
55.712890625,2048
48.583984375,2048
48.73046875,2048
54.345703125,2048
46.142578125,2048
49.951171875,2048
42.333984375,2048
54.00390625,2048
63.330078125,2048
41.943359375,2048
44.23828125,2048
61.181640625,2048
55.810546875,2048
43.310546875,2048
43.896484375,2048
50.048828125,2048
50.732421875,2048
53.076171875,2048
57.03125,2048
51.904296875,2048
58.837890625,2048
63.427734375,2048
51.025390625,2048
55.2734375,2048
51.611328125,2048
49.072265625,2048
53.955078125,2048
53.662109375,2048
50.341796875,2048
53.173828125,2048
44.189453125,2048
50.048828125,2048
33.30078125,2048
62.841796875,2048
50.927734375,2048
39.84375,2048
49.70703125,2048
57.568359375,2048
44.3359375,2048
47.314453125,2048
67.87109375,2048
53.61328125,2048
63.37890625,2048
56.15234375,2048
55.56640625,2048
43.408203125,2048
46.728515625,2048
57.91015625,2048
51.171875,2048
54.296875,2048
54.052734375,2048
50.29296875,2048
54.19921875,2048
54.541015625,2048
51.416015625,2048
43.994140625,2048
45.3125,2048
51.85546875,2048
48.4375,2048
51.85546875,2048
46.484375,2048
51.5625,2048
52.197265625,2048
58.0078125,2048
52.685546875,2048
55.37109375,2048
51.5625,2048
56.298828125,2048
58.251953125,2048
48.046875,2048
58.88671875,2048
55.2734375,2048
62.353515625,2048
57.8125,2048
54.638671875,2048
54.8828125,2048
50.537109375,2048
57.958984375,2048
45.947265625,2048
56.494140625,2048
53.7109375,2048
46.142578125,2048
47.94921875,2048
51.611328125,2048
47.314453125,2048
60.693359375,2048
46.97265625,2048
55.95703125,2048
46.97265625,2048
57.51953125,2048
43.65234375,2048
60.3515625,2048
56.884765625,2048
48.73046875,2048
51.66015625,2048
58.544921875,2048
43.9453125,2048
52.83203125,2048
37.255859375,2048
62.548828125,2048
52.34375,2048
61.23046875,2048
45.166015625,2048
59.86328125,2048
48.876953125,2048
53.857421875,2048
60.05859375,2048
53.7109375,2048
47.65625,2048
61.1328125,2048
48.876953125,2048
49.658203125,2048
54.248046875,2048
55.126953125,2048
50.1953125,2048
52.734375,2048
43.994140625,2048
49.21875,2048
38.818359375,2048
41.11328125,2048
48.876953125,2048
44.189453125,2048
55.615234375,2048
49.658203125,2048
52.001953125,2048
54.833984375,2048
42.08984375,2048
58.88671875,2048
51.46484375,2048
43.701171875,2048
56.982421875,2048
43.26171875,2048
57.51953125,2048
52.587890625,2048
47.314453125,2048
48.291015625,2048
56.0546875,2048
36.376953125,2048
58.984375,2048
44.189453125,2048
50.29296875,2048
57.373046875,2048
64.404296875,2048
61.669921875,2048
59.130859375,2048
46.58203125,2048
58.88671875,2048
48.486328125,2048
43.896484375,2048
43.896484375,2048
35.693359375,2048
46.77734375,2048
48.779296875,2048
50.09765625,2048
52.001953125,2048
62.548828125,2048
51.171875,2048
66.943359375,2048
54.8828125,2048
55.37109375,2048
47.998046875,2048
56.34765625,2048
52.63671875,2048
49.365234375,2048
63.623046875,2048
49.560546875,2048
49.365234375,2048
51.904296875,2048
52.734375,2048
36.42578125,2048
55.76171875,2048
46.38671875,2048
53.466796875,2048
54.1015625,2048
48.828125,2048
42.626953125,2048
58.88671875,2048
51.171875,2048
53.369140625,2048
51.66015625,2048
46.533203125,2048
63.18359375,2048
53.125,2048
